ASV_ID	arc_eval	bac_eval	euk_eval	mito_eval	eval_method
d7bbda6c17cf0dd50c830388b0a9edf1	2.4e-33	6.7e-53	NA	NA	barrnap:0.9
d7d081631fd1a89f37739f8ee9533b6f	1.3e-32	7.1e-60	NA	NA	barrnap:0.9
d7eaee639275beb60c9e39a7e7f46eab	2.2e-33	3.2e-60	NA	NA	barrnap:0.9
d7eedd2b743d6e2aa2499df6f6b36a95	1e-30	1.1e-56	NA	NA	barrnap:0.9
d7fc8985f4e835aa368f0840633e58b4	2e-34	6.2e-56	NA	NA	barrnap:0.9
d81748009d0628ece1286c768d0d3309	1.2e-30	2.6e-49	NA	NA	barrnap:0.9
d83a12a36bbaf179d3f1759982151f3a	8.2e-33	6.4e-54	NA	NA	barrnap:0.9
d83f8986e12df9bfa0d6b0a1c75d5735	6e-31	2.8e-50	NA	NA	barrnap:0.9
d84945d80846ff08c3c53cd778df9dfb	2.4e-25	2.6e-52	NA	NA	barrnap:0.9
d8498af53b981af539afa6313bab72e6	2.4e-30	3.1e-55	NA	NA	barrnap:0.9
d85045786f9247f4ecef254f3dab0038	8.5e-31	7.7e-52	NA	NA	barrnap:0.9
d8528952336070481c60d9f741a66393	6e-33	1.1e-54	NA	NA	barrnap:0.9
d85327dccd6cc149c8d98e8146529315	3.4e-28	2.1e-57	NA	NA	barrnap:0.9
d85cedd8692056ada0b9fd7b0c68ea40	1.3e-30	2e-52	NA	NA	barrnap:0.9
d8612f5d7fc7d2cde11f74b5adcb149c	5e-32	1.5e-52	NA	NA	barrnap:0.9
d86d82f697840a92307ff087d248f9a2	2.2e-32	3.4e-53	NA	NA	barrnap:0.9
d8751bfba17ef75e4b8e9f3c0a46ad44	1.3e-31	2.4e-57	NA	NA	barrnap:0.9
d88731caa605e248b0933045a5e2177b	1.4e-32	1.2e-56	NA	NA	barrnap:0.9
d8972e9bd47778d13314c205384ed3a8	3e-31	9.1e-52	NA	NA	barrnap:0.9
d89c7d2bc07d64e24d5b369f41bcd476	2e-32	6.2e-50	NA	NA	barrnap:0.9
d89d8a7e9fe023348cb72983866268b7	8.3e-28	1.3e-54	NA	NA	barrnap:0.9
d8ac2102830c69f88799fd71dccb1c6d	3.9e-32	2.3e-58	NA	NA	barrnap:0.9
d8ac83b1d105259640f8419d2c142624	1.4e-31	2.9e-50	NA	NA	barrnap:0.9
d8bc7b403942e23a8c6700ed2368a4a6	5.3e-34	3.7e-53	NA	NA	barrnap:0.9
d8c99db40779b5844d4581fe8fd9703e	6.5e-31	9.3e-60	NA	NA	barrnap:0.9
d8e8cd6453c3821fe045129769f99743	2.1e-33	4.2e-62	NA	NA	barrnap:0.9
d8f28bab51b26a0b3f167835cfe0abbd	2e-33	1.5e-55	NA	NA	barrnap:0.9
d8f95f80d68804c3d7e9814b930466c5	8.4e-33	1.6e-59	NA	NA	barrnap:0.9
d90ed0796ed1ec0bfebbd650010e2cbb	2.7e-25	1.8e-50	NA	NA	barrnap:0.9
d916952fee4d4fe34d8ba2d8f01d13b1	1.5e-30	1.5e-47	NA	NA	barrnap:0.9
d91bbd322f39b10b80a7affac7c7add1	1.9e-29	6.8e-54	NA	NA	barrnap:0.9
d9207391434889b7058f190e480da88f	5.5e-28	6.6e-55	NA	NA	barrnap:0.9
d9328b87bc62b71c8aec91a10ef02e64	1.7e-32	4.3e-53	NA	NA	barrnap:0.9
d93857df21d7208deba4d972264ed36d	1.2e-29	1.6e-51	NA	NA	barrnap:0.9
d940970a0c7a8134fd4824b603e75c6a	1.4e-24	4.2e-51	NA	NA	barrnap:0.9
d946e4f197492da6257d3370ccd3f9eb	7e-36	4.8e-63	NA	NA	barrnap:0.9
d95224e26b3d1baff4342484eb67a108	1.2e-33	6.5e-59	NA	NA	barrnap:0.9
d95af8078f33b08314bb41c57bfe696b	7.9e-29	3.2e-54	NA	NA	barrnap:0.9
d95df0af209aa11e86a159686e956a52	2.1e-29	3.3e-43	NA	NA	barrnap:0.9
d9625bb806f9205448cede54808610e1	4.3e-33	1.6e-53	NA	NA	barrnap:0.9
d970d96c710b35b9187271557d29b61b	8.5e-32	8.6e-54	NA	NA	barrnap:0.9
d9783a4e41a37780621d3b1a4baec518	2.5e-33	1.9e-53	NA	NA	barrnap:0.9
d985995383d41b9380652fe778a6f49e	5.2e-32	1.1e-47	NA	NA	barrnap:0.9
d988cb435132956236533b33c6bd147c	7.4e-30	1.6e-54	NA	NA	barrnap:0.9
d9963cf056a5f77fa026dc93e67d9a6e	2.5e-32	1.5e-52	NA	NA	barrnap:0.9
d99d91c0729de44fcec5da1da6a10a67	3e-26	2e-54	NA	NA	barrnap:0.9
d9a7daa6a4f6e796db49db372f757f04	2.9e-28	5.8e-49	NA	NA	barrnap:0.9
d9adec05493de2312e89c5e50c8dd403	3.4e-30	8.6e-54	NA	NA	barrnap:0.9
d9d1fdd4d39d8d7d723d9763bfe481a9	1.8e-28	4e-52	NA	NA	barrnap:0.9
d9d5cdcf72d79b38bc43b2af0e84f638	2.6e-32	3.5e-54	NA	NA	barrnap:0.9
d9d7fca6ffb8a6b9bbdaa1ef597ded5a	1.7e-31	2.8e-50	NA	NA	barrnap:0.9
d9e1f2ad14253ed4140dd0f206ba7d52	5.1e-29	1.7e-52	NA	NA	barrnap:0.9
d9edba9204fb393cdab4be40c73e9879	3.7e-36	2.5e-54	NA	NA	barrnap:0.9
d9f392fff58794cec8a8509f4b370f8a	1e-30	4.9e-52	NA	NA	barrnap:0.9
da1ed4af1e8edb67f494c639a7b819d2	2.4e-29	2.6e-56	NA	NA	barrnap:0.9
da24cf793b34e6c953a81e8806a9ab67	3.3e-34	1.5e-60	NA	NA	barrnap:0.9
da26dbac4b96401c7505807c97d16998	2.3e-32	5.4e-49	NA	NA	barrnap:0.9
da2ee32016427297f4fcae9355a352b2	1e-29	5.3e-48	NA	NA	barrnap:0.9
da2fd5de2f9100bbed7181b886e2561e	1.8e-33	3.6e-54	NA	NA	barrnap:0.9
da3038dc53df19e70baff12943ac8327	7.3e-30	4.7e-55	NA	NA	barrnap:0.9
da32aaefaaa0f153c723e8e216b2fb3c	1.7e-31	1.5e-48	NA	NA	barrnap:0.9
da3ffecaa025f387f7a537917d49a4fb	1.6e-35	4.8e-53	NA	NA	barrnap:0.9
da437f9f671e042d96a5994bf41b3cdf	2.4e-30	1e-49	NA	NA	barrnap:0.9
da464cc6f07f233c79fb0c5cb006471b	9.6e-33	2.4e-54	NA	NA	barrnap:0.9
da4863f9affc086c04f7256a1ea45268	1.3e-37	2.1e-61	NA	NA	barrnap:0.9
da49ed4d31851c3239de39b8f1f2a4b6	3.4e-31	2.2e-52	NA	NA	barrnap:0.9
da51c184d2886b9df75277a769f56449	2.1e-34	7.6e-55	NA	NA	barrnap:0.9
da5c34740de92eba00485fbc6816a745	2.9e-33	9.9e-54	NA	NA	barrnap:0.9
da68a7ca605c0358b0c6f50382f467c7	4.6e-33	4.7e-53	NA	NA	barrnap:0.9
da6b1d049ff61e83faebfa0ac4a8f450	3.7e-29	2e-49	NA	NA	barrnap:0.9
da7d425e883d5b55201f2e3d13aaeea4	2.2e-33	3.6e-48	NA	NA	barrnap:0.9
da857bcbc332b8da64e407bc1e691225	7.5e-34	2.9e-48	NA	NA	barrnap:0.9
da8699dff142c717095d4e108fe5b571	1e-33	1.4e-55	NA	NA	barrnap:0.9
daa12cc5131f72c3a3c0e19277966809	3.4e-32	7.4e-48	NA	NA	barrnap:0.9
daa5fb8a76c635174c631799d0809733	6.2e-34	7.4e-55	NA	NA	barrnap:0.9
daaa8d0ddf102150c4b53811da8a03e1	2.6e-34	1.1e-53	NA	NA	barrnap:0.9
dab9c1cff57e4d1244ca77b99425ad67	2.8e-33	1.4e-53	NA	NA	barrnap:0.9
dac629bf288076abf1de8119526f63de	1.1e-28	1.7e-46	NA	NA	barrnap:0.9
dacdff72dd1b51ae6e80b4d8c5b91472	2.5e-32	1.6e-53	NA	NA	barrnap:0.9
dad13f32e9223666b924f1e93896cfcc	1e-32	6.6e-53	NA	NA	barrnap:0.9
dad22d07142c5e274618cff8e911c743	3.7e-27	1e-49	NA	NA	barrnap:0.9
dad8c3d856eae008c93f8df6b29022b6	1.3e-29	1e-52	NA	NA	barrnap:0.9
dadb939391a891515bccf568b53ad7a3	2.6e-28	5.9e-54	NA	NA	barrnap:0.9
dae86889a05831a3b3ef22cf3bc110d7	1.2e-28	5.2e-57	NA	NA	barrnap:0.9
daea7e069f5554c2651add5851eaafa8	8.2e-29	5.5e-54	NA	NA	barrnap:0.9
dafc42aa40a86f4d82ca4210f8e9308d	1.2e-34	5.6e-60	NA	NA	barrnap:0.9
dafc72a77636da0daddd346826a90278	2.4e-29	6.8e-58	NA	NA	barrnap:0.9
db07a0459c5263646fbb2b4304f1701b	3.5e-31	7.5e-58	NA	NA	barrnap:0.9
db162a2afa541e750e7e538f9b0f9705	5.7e-32	6.7e-52	NA	NA	barrnap:0.9
db1896649e55fcf0a044c86e83597b9f	2.9e-29	1.1e-50	NA	NA	barrnap:0.9
db2194f7f71c80bd83a4993d56a83100	2.3e-30	3.7e-53	NA	NA	barrnap:0.9
db2bdbfc8e879947c2947d4a43df6b58	2e-31	4.1e-53	NA	NA	barrnap:0.9
db31c4aebbaf6de6c34d52b7716bc91a	1.7e-32	1.5e-59	NA	NA	barrnap:0.9
db3244eb057b958dcdfec82e7d13e176	4e-34	1.6e-54	NA	NA	barrnap:0.9
db34bcdf12fa6ecf24569befcfe2356d	1.8e-32	9.5e-53	NA	NA	barrnap:0.9
db35191f03a080498f854c9d538c8ded	1.1e-29	1.7e-55	NA	NA	barrnap:0.9
db3ad878f74e9a4be1b501c41dad4f1f	3.2e-30	5.1e-57	NA	NA	barrnap:0.9
db41642a915e59998963380f38e704af	4.7e-29	5.3e-47	NA	NA	barrnap:0.9
db59abe957d609cbd17800d9142d4a87	1e-34	1.6e-54	NA	NA	barrnap:0.9
db6bc26f41f7f1832ef414a93598c4b1	2.3e-30	2.1e-59	NA	NA	barrnap:0.9
db7748d89013a7e6b8147cb9009c65a4	5.6e-26	2.2e-50	NA	NA	barrnap:0.9
db7ac6be6fc8137fe00ae78ff4796c35	6.6e-33	1.9e-52	NA	NA	barrnap:0.9
db7ce91af4732b516964436330544192	1.9e-29	3.1e-53	NA	NA	barrnap:0.9
db816d7b7849832d2e268739b9800d46	1.4e-36	1.4e-59	NA	NA	barrnap:0.9
db84cd466e8ced79a6328f4b98da73b7	1e-27	7.3e-54	NA	NA	barrnap:0.9
dbacdf9acd2f770aed67e59710fe933a	8.2e-25	2e-50	NA	NA	barrnap:0.9
dbb2358b15f1001c85efa6060fbf935d	1.9e-32	1.5e-60	NA	NA	barrnap:0.9
dbb43cf335dd438396bd1b0c110ad8b7	9.8e-27	1.4e-54	NA	NA	barrnap:0.9
dbbb30ba1da45393f7c5974bf1ab3e37	1.8e-24	1.7e-47	NA	NA	barrnap:0.9
dbd25717376433c86ba26591d8c52cab	3.8e-33	3.1e-58	NA	NA	barrnap:0.9
dbda07cfc644fe8ccc14f687c6726d7b	5.8e-31	5.9e-58	NA	NA	barrnap:0.9
dbebffafaf2998f82b1782cdfe6bf2e3	4.5e-33	2e-53	NA	NA	barrnap:0.9
dbfb1f74dbacffb50da80913e2d4fbe8	1.8e-32	1.3e-54	NA	NA	barrnap:0.9
dc00dc2cd206fca0ac6ef23272338d21	2.4e-37	9.8e-53	NA	NA	barrnap:0.9
dc1f24f6682c0298181fdc20ce09d0e3	3.6e-27	1.4e-53	NA	NA	barrnap:0.9
dc40fc1f9a1e37d964ece3db7f83d1d1	1.2e-29	4.3e-48	NA	NA	barrnap:0.9
dc432815428425befa2ab56af5ad5ae7	2.9e-35	1.7e-60	NA	NA	barrnap:0.9
dc458a649abf40971df2c907a19cebc7	3.8e-27	1.2e-51	NA	NA	barrnap:0.9
dc480f1433bc9fdfb53f8481668f63dc	4.2e-28	2.3e-55	NA	NA	barrnap:0.9
dc49661327e3fc6ceaacc14465ccbf0f	4.4e-32	1.9e-49	NA	NA	barrnap:0.9
dc4a9284d3d04d3ea2573ba2746f1a58	7.5e-28	5.8e-55	NA	NA	barrnap:0.9
dc51123c4851d5bf6ef3b790658751ee	1.1e-19	2.2e-33	NA	NA	barrnap:0.9
dc66e5b51a247bc62cf72b1ab4315e9f	3.1e-34	8e-53	NA	NA	barrnap:0.9
dc67cf78b4d8446e020396d4b4288dba	2.6e-31	8.7e-50	NA	NA	barrnap:0.9
dc6e6adf55136e3fddd7977f65022301	4.5e-29	3.3e-49	NA	NA	barrnap:0.9
dc72fefaff22e737bde1f1054fe2c565	3.3e-29	2.3e-58	NA	NA	barrnap:0.9
dc74959626203e80f0460953452a9aa9	5.6e-27	2.4e-45	NA	NA	barrnap:0.9
dc7ecd1855a5dd44b01544ce7f57b536	8.9e-28	1.3e-47	NA	NA	barrnap:0.9
dc7f2af0cedaad89d2f1ce6951fce183	2e-33	7.6e-54	NA	NA	barrnap:0.9
dc8975066d8f7342b4a19e5e52f177ef	1.6e-30	4.1e-55	NA	NA	barrnap:0.9
dc8f4a090813186dcc203d5013049ea8	5.1e-29	1.1e-47	NA	NA	barrnap:0.9
dc9068e3feb7703040129aa6762e113e	3.5e-31	9.1e-56	NA	NA	barrnap:0.9
dc9ef21b84d2c857941322b32c8a54b7	1.1e-29	7e-49	NA	NA	barrnap:0.9
dcaebc38e5f9ba38568fe3ac6e239bc0	3.4e-29	6e-56	NA	NA	barrnap:0.9
dcaef5d0faaf0fe79e2d7f79742d05e7	3.4e-31	1.8e-48	NA	NA	barrnap:0.9
dcb4b524cf194a50b9e57cf74f1fbb27	7.8e-28	3.4e-55	NA	NA	barrnap:0.9
dccef46f2e84ada47b48b9bcafcb033c	3.3e-34	4.7e-59	NA	NA	barrnap:0.9
dcda47adfe4b6557fd8e97c7b5c9e03c	4.6e-36	7.5e-60	NA	NA	barrnap:0.9
dcf5c9b72316396e285f8acee21d3949	7.5e-28	3.3e-55	NA	NA	barrnap:0.9
dcf63a586922dc43fd2e92a7854e4ce0	8.8e-34	2.3e-53	NA	NA	barrnap:0.9
dcf985815df186f7dce39bf1571c1b1c	1.8e-32	3.4e-54	NA	NA	barrnap:0.9
dcfa92a8538d7b51ebce84643e967aea	1e-32	2.6e-53	NA	NA	barrnap:0.9
dd039f9dadfa987911c777e57d794c1c	3.1e-34	1.5e-48	NA	NA	barrnap:0.9
dd03cbc9746c961872a882ac9162f4ed	5e-33	1.2e-52	NA	NA	barrnap:0.9
dd0c2d81219703ef28a8a896be602766	1.6e-31	4.2e-56	NA	NA	barrnap:0.9
dd12731821e42bc0e3b1a67ca98f485e	3.7e-31	5.6e-51	NA	NA	barrnap:0.9
dd172e071892fc02ba35459642e68284	7.2e-32	2.4e-56	NA	NA	barrnap:0.9
dd1b86501b4aa57c16c94c6fc4531270	1e-31	5.6e-53	NA	NA	barrnap:0.9
dd1df9bd5024464dd5dd8afb42e1548f	2.3e-15	5e-32	NA	NA	barrnap:0.9
dd1f83bfe94777ff07d4eafd90b11d1d	4e-33	6.2e-52	NA	NA	barrnap:0.9
dd2372c6fddeed67825a2b736486ac4b	8.9e-33	3.4e-49	NA	NA	barrnap:0.9
dd25c704cd91dc4b0385c77e44e02170	2.5e-29	6.3e-52	NA	NA	barrnap:0.9
dd2f416009b2df4b77b303b5dfe5cbc3	2.4e-32	1.2e-51	NA	NA	barrnap:0.9
dd36ca26b263eedaa7f7cfd89936b35c	1.4e-30	4.2e-58	NA	NA	barrnap:0.9
dd4b158d0c83458ac34d8a9a320b1e25	3.4e-28	2.6e-48	NA	NA	barrnap:0.9
dd4bfbb96f5044fad0abc654089fe0d3	1.9e-35	3.3e-60	NA	NA	barrnap:0.9
dd530abc8c84ad6978fbada9d1935b13	2.3e-32	1.6e-53	NA	NA	barrnap:0.9
dd608acfb095cb5639f7645b0f1d7eb0	1.7e-31	1.2e-56	NA	NA	barrnap:0.9
dd61b3b7def0b8c0f135cdba62da02c1	2.2e-26	5.6e-53	NA	NA	barrnap:0.9
dd6851143fed01fa695224f3941e2951	1.8e-33	3.5e-53	NA	NA	barrnap:0.9
dd753521a9f17b9f82bc3f04a3cf8232	1.3e-23	2.3e-53	NA	NA	barrnap:0.9
dd78dde5333a0fc375a179e1ae1c6a84	1.9e-29	1.1e-44	NA	NA	barrnap:0.9
dd7dc44a5d3b751f41f4d8dd83d444bf	1.6e-31	1.8e-48	NA	NA	barrnap:0.9
dd7ed46141edcd1632cc49307fdde455	8.5e-31	5e-53	NA	NA	barrnap:0.9
dd89a5cf989f0d6a6c1fe42c10310a57	4.3e-31	7.2e-48	NA	NA	barrnap:0.9
dd96a001275565648cb1587ad1cb339f	5.9e-30	8.3e-50	NA	NA	barrnap:0.9
ddadddbe974ff2f5cadf525a5a219382	5.5e-35	5.1e-60	NA	NA	barrnap:0.9
ddae7c4ac4f4b8e4cff03540efb18c86	9.6e-36	2.7e-54	NA	NA	barrnap:0.9
ddc163828bd729e0a1a86d79e8433325	1.1e-28	3.1e-55	NA	NA	barrnap:0.9
ddd72ae79a6f5301595422d49b5c7dbd	2e-35	5.1e-49	NA	NA	barrnap:0.9
dddde38e2781632c5866cde3e1400ad4	4e-33	9.9e-57	NA	NA	barrnap:0.9
ddddf1ef319439d455ba9cfb1c9fb571	5.4e-35	8.7e-61	NA	NA	barrnap:0.9
dde0bab7e44e97cbe8243b3a4036ed8d	7.2e-35	1.1e-54	NA	NA	barrnap:0.9
dde43afba10c334bbeb1859c84823f7d	8.2e-32	3.4e-54	NA	NA	barrnap:0.9
dde73a9025ad77f370b98a70e94cd0b2	3.1e-30	4.6e-53	NA	NA	barrnap:0.9
dde809400158ea082499f3122335b332	7.6e-37	5.9e-61	NA	NA	barrnap:0.9
dded5e1b0d874a9fda36fef787d0e25f	9.5e-29	6.6e-48	NA	NA	barrnap:0.9
ddef6c0b8b0a0b3a5ca4f4888711f4c0	1.8e-33	1e-54	NA	NA	barrnap:0.9
ddf1cc32aea839af776ee22795de5cd6	1.4e-23	3.1e-44	NA	NA	barrnap:0.9
ddf93adc37cf99c17d448508d9b6fb75	8.2e-29	2.9e-57	NA	NA	barrnap:0.9
de00bb37247aa24bbfc50d42bc52d665	1.2e-34	4.7e-55	NA	NA	barrnap:0.9
de1f5993f97f4f144b0f69234aa3827f	6.3e-34	5.1e-56	NA	NA	barrnap:0.9
de2e4ae58fd2275cd5a1072bd5c42a0c	1.2e-28	5e-52	NA	NA	barrnap:0.9
de33a9cd01a978dd46e9659665939598	2.8e-27	5.7e-50	NA	NA	barrnap:0.9
de5bab6daa1b66f0472e10cb1264dc6e	1.9e-32	4.2e-54	NA	NA	barrnap:0.9
de6706563b09a5f5449f561707dc4f85	7.1e-28	1.1e-42	NA	NA	barrnap:0.9
de6d20315d62acf0c3cc36a67c4553d1	5.1e-30	6.4e-52	NA	NA	barrnap:0.9
de806ab5d7dbd7640c994778bd3c9a52	8.2e-31	1.7e-56	NA	NA	barrnap:0.9
de8fa09457fce623eb1eb6cf3447ba2d	1.3e-29	2.4e-47	NA	NA	barrnap:0.9
de90677cf93ae5807316f7cd90d01109	4.8e-36	1e-50	NA	NA	barrnap:0.9
de95d3a24fe690492055106273c3bcfd	1.6e-37	1.4e-51	NA	NA	barrnap:0.9
de97bb7fc98cdbc4dfc5ad52c9c7dde7	3.1e-32	9.6e-54	NA	NA	barrnap:0.9
dea06a5a52d3550e0e5271d65f4bc5b1	4.7e-28	5.5e-48	NA	NA	barrnap:0.9
dea251a6d57f1e005054df180c4e8451	1.1e-12	2.4e-25	NA	NA	barrnap:0.9
dea735d2ab08c991322d7ac1ebdc9319	1.2e-32	5.7e-52	NA	NA	barrnap:0.9
deab4bba86a6a9f500a8aa53bfb5a0ed	9.8e-35	1.4e-52	NA	NA	barrnap:0.9
deb03ee7eccfa921c32665f89ec544bb	3.2e-30	1e-52	NA	NA	barrnap:0.9
decbd68e63848611da491ec650f89670	1.1e-29	4.4e-52	NA	NA	barrnap:0.9
dece94babd4a934df8eebfaf27d3946a	2e-34	1.3e-60	NA	NA	barrnap:0.9
ded4f29fac9df8fd237ee5da5a4af851	1.2e-31	4.2e-48	NA	NA	barrnap:0.9
dedd7c4cf6fbcd5a131f9bb38f84b2ea	4.8e-33	4.5e-51	NA	NA	barrnap:0.9
dede86ee3c9ae737f5387ce041af770e	4e-37	3.8e-51	NA	NA	barrnap:0.9
dee1a8f3828230e24b7d2a7cdea79260	2.7e-28	4.7e-54	NA	NA	barrnap:0.9
dee27d409cbbd139744fa581a42f4d66	3.6e-32	2.5e-53	NA	NA	barrnap:0.9
dee33473cabfce3d512962eed9e4ea0f	3.7e-29	5.6e-52	NA	NA	barrnap:0.9
deea4b82d9410a31f5e22ef7f30d64fe	1e-30	1.2e-61	NA	NA	barrnap:0.9
deee80810f4820bc7e0fc786809f5039	2.1e-29	1.4e-49	NA	NA	barrnap:0.9
defd4ee4842848783cbeea5bdfd8c9ab	1.7e-33	1.6e-54	NA	NA	barrnap:0.9
df05a8746c4678016bca0a4b91879895	5.4e-34	4.2e-49	NA	NA	barrnap:0.9
df07babc17e51177759f7a7d6a19f917	7.1e-29	2.2e-52	NA	NA	barrnap:0.9
df13faf13280f03bc5ef574a4e801f77	4.2e-30	1.4e-47	NA	NA	barrnap:0.9
df17b28e8019272d1b7b2caff936dc15	3.3e-30	1.6e-52	NA	NA	barrnap:0.9
df1db3be1c3df41fe85f0fb2bf260e1d	1.3e-26	2e-51	NA	NA	barrnap:0.9
df2520412ec26cf122b0f7ac131cb173	2.1e-33	5.2e-54	NA	NA	barrnap:0.9
df3ee22eef904229579ece0865563190	3.5e-30	1.2e-50	NA	NA	barrnap:0.9
df3f8d9908998ef9e18abff44dbdf5f1	3.9e-30	3.3e-49	NA	NA	barrnap:0.9
df418a2ffdaa147722097654f2ecfa35	2e-31	2e-50	NA	NA	barrnap:0.9
df4b8a1ec80f3075c0ba02a22174e407	1.4e-22	2.1e-51	NA	NA	barrnap:0.9
df544d9b5a8e848a957a32a8fee6a37e	4.5e-32	1.1e-53	NA	NA	barrnap:0.9
df558ef2f0d9bb915eebc6e6792f7622	3.6e-30	1.7e-54	NA	NA	barrnap:0.9
df5d9a448ae3fe58b51bf2a3eae76676	2.9e-32	9.9e-61	NA	NA	barrnap:0.9
df61f46c0a363150998e61053046c485	6.4e-30	2e-54	NA	NA	barrnap:0.9
df629a3edfdd3a0832af0948c30fb4b2	3e-34	3.7e-55	NA	NA	barrnap:0.9
df6749bb39edc928e47d90e7af39b049	6.6e-33	1.2e-53	NA	NA	barrnap:0.9
df7bbe015ec2cd989fedfa89569d3a08	5.3e-33	5.5e-50	NA	NA	barrnap:0.9
df7ece9091e83eb40a688b7bad9e4317	4e-32	1.4e-51	NA	NA	barrnap:0.9
df7f3e7db02512b70a3df966dbe5f9d6	1.2e-35	1.7e-58	NA	NA	barrnap:0.9
df82c14f84b8c967f22dd0a0222ab9c9	9.4e-33	1.2e-58	NA	NA	barrnap:0.9
df8866d4e907fce318cb13321eec86ca	1.6e-28	7.6e-57	NA	NA	barrnap:0.9
df8af30125ea0e4ebe26722336133163	3.1e-31	9.5e-61	NA	NA	barrnap:0.9
df9205120e2907296cae8baf6e53c886	1.1e-31	3.1e-56	NA	NA	barrnap:0.9
df94e79aa5a3911b8ad579db8ce66399	2.6e-25	5.8e-52	NA	NA	barrnap:0.9
dfb1507636f928b743d005a8c99c59a7	4.7e-32	1.3e-45	NA	NA	barrnap:0.9
dfbb795afdd0f85b881de35eaf0a7cd7	3e-34	6.5e-58	NA	NA	barrnap:0.9
dfc7a6b4db49ea6e8d3f1e14ee7d7acb	1.6e-30	2.3e-51	NA	NA	barrnap:0.9
dfce521e8a736bf4b76c101a811d0c6b	6.5e-32	1.9e-58	NA	NA	barrnap:0.9
dfcedafb84fa7a20443cb9b057b30997	1.1e-32	3.9e-59	NA	NA	barrnap:0.9
dfd2c65b9761967dee3a8cce6a0d23af	1.2e-26	3.1e-51	NA	NA	barrnap:0.9
dfd9e7e697574a8bc5fe82b29d7d1723	1.5e-34	1.8e-54	NA	NA	barrnap:0.9
dfdb4e9e1f5548a4a42b68dc7605f794	2.7e-28	1.9e-50	NA	NA	barrnap:0.9
dfdd1e92b977e7fc51e954163c442884	3.5e-33	2e-59	NA	NA	barrnap:0.9
dfe0a88b54428fa2e397b17c48e7032e	3.4e-33	1.5e-47	NA	NA	barrnap:0.9
dfef2f844621e485664cb3ebcc0e1009	8.1e-29	1.2e-49	NA	NA	barrnap:0.9
dff567d3a831c0876d60c057b5c1885c	4.6e-32	1.1e-57	NA	NA	barrnap:0.9
dffb9267064bc177b32c1899a32a014a	6.4e-32	3.7e-58	NA	NA	barrnap:0.9
e0095bc29ff123e771b3531233bedacf	6.1e-33	2.4e-50	NA	NA	barrnap:0.9
e00af1c18ecf83c61c09ac67e05dbcae	3.4e-33	2.6e-53	NA	NA	barrnap:0.9
e013bcee20d8bed0879f8fb27e87fded	1.6e-28	4e-48	NA	NA	barrnap:0.9
e022da1e461f1dfd4b08acce8bf1b7f5	3.6e-32	1.5e-48	NA	NA	barrnap:0.9
e02d96a2db21744d691bcd305b1374a7	8.6e-26	1.1e-48	NA	NA	barrnap:0.9
e038d14bd1a4061f8d99311ba84bfb28	1.9e-33	2.3e-53	NA	NA	barrnap:0.9
e03a401f634847adaf7c94323f7a4f76	2.2e-29	1e-48	NA	NA	barrnap:0.9
e03fce2f299e92d8fb967ee60923d66b	8.3e-33	2.8e-53	NA	NA	barrnap:0.9
e04af5e7f88640ce3513e238002a92fe	1.1e-28	9.9e-54	NA	NA	barrnap:0.9
e04c7230fd88daff8d7051ead7076e09	6.2e-35	1.4e-56	NA	NA	barrnap:0.9
e04ef5ed37fe581b9041b25158ebd284	1.8e-30	2.6e-58	NA	NA	barrnap:0.9
e05a673aedefb6b89a322dab27163897	2.1e-26	2e-48	NA	NA	barrnap:0.9
e05c5f3374054e37288cdfc35b1c0c83	1.9e-33	6e-61	NA	NA	barrnap:0.9
e063b5047cfc800e0e99c71e8966c1b8	5.2e-29	1.4e-46	NA	NA	barrnap:0.9
e06bd8ad380f7ef19e0f88c2794e6ce1	2.2e-35	8.6e-60	NA	NA	barrnap:0.9
e06e5b93c7aef45c19bae0e51a06ced3	6.9e-30	2.6e-47	NA	NA	barrnap:0.9
e072b36a4ec9b768168965f4ddadea93	1.7e-31	3.6e-47	NA	NA	barrnap:0.9
e0752facdb5607f68f53ba68ea61ad1f	7.4e-30	2.3e-54	NA	NA	barrnap:0.9
e08bb2097b73ac864a50c58129b00572	5.2e-27	9.2e-55	NA	NA	barrnap:0.9
e08e653bc93283df6e7a5c2afc8de44d	4.1e-34	1.2e-54	NA	NA	barrnap:0.9
e09fd34e8d223c790ffffdee90f00962	1.2e-33	1.5e-54	NA	NA	barrnap:0.9
e09ffbc49a0ee67540aa9662f6fd3a2c	2.8e-46	1.2e-24	NA	NA	barrnap:0.9
e0b46a64024a746ce2ecf438bb54b9da	6.1e-33	3.7e-54	NA	NA	barrnap:0.9
e0c1c245529f61a55d605a896b44dd0e	2e-33	6.5e-55	NA	NA	barrnap:0.9
e0c6c585a77461b79de2550fdbabdc2d	7.6e-30	5.8e-54	NA	NA	barrnap:0.9
e0ca9259aad522f430ce749243d88665	8e-34	1.5e-57	NA	NA	barrnap:0.9
e0d56b79c2e299061054a13d85b0e1ea	2.6e-31	5.9e-53	NA	NA	barrnap:0.9
e0e35beea52f9179c5ebb311e73d93f6	2.2e-32	5.5e-58	NA	NA	barrnap:0.9
e0e8b906adbda812441071e576f577ab	6.6e-30	2.3e-48	NA	NA	barrnap:0.9
e0ea20632dca8c96cb6fb78bde2afc59	1.1e-26	1.2e-53	NA	NA	barrnap:0.9
